T    ,ILAGR,ITYPE,EXIST,SET  ,COORX,COORY,COORZ,
 3.53000000E+000, 1.11070000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.41161829E-003,-4.27421493E-003,-6.22437698E-002,
 3.53000000E+000, 1.05120000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.53924033E-003,-4.96276002E-003,-6.22437698E-002,
 3.53000000E+000, 9.73000000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.36374438E-003,-4.09262475E-003,-6.22437698E-002,
 3.53000000E+000, 1.01690000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.15051296E-003,-1.01352087E-003,-6.22437698E-002,
 3.53000000E+000, 1.04840000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.50820021E-003, 3.46477855E-004,-6.22437698E-002,
 3.53000000E+000, 1.09770000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.55251577E-003,-2.69050047E-004,-6.22437698E-002,
 3.53000000E+000, 1.14340000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.34113165E-003, 3.90812922E-003,-6.22437698E-002,
 3.53000000E+000, 1.05210000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.55621836E-003, 5.93571754E-003,-6.22437698E-002,
 3.53000000E+000, 9.96500000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.72758956E-003, 5.54553805E-003,-6.22437698E-002,
 3.53000000E+000, 1.09930000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.27690767E-003, 3.58169077E-003,-6.22437698E-002,
 3.53000000E+000, 1.11380000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.13512839E-003, 8.23118209E-004,-6.22437698E-002,
 3.53000000E+000, 1.07270000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.80810959E-003,-4.47847263E-004,-6.22437698E-002,
 3.53000000E+000, 1.10660000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.91246829E-003,-1.91125730E-003,-6.22437698E-002,
 3.53000000E+000, 9.37300000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.83933654E-003,-3.42589619E-003,-6.22437698E-002,
 3.53000000E+000, 1.11830000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.85539139E-003,-1.93328891E-004,-6.22437698E-002,
 3.53000000E+000, 1.08860000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.37448188E-004,-4.70851736E-003,-6.22437698E-002,
 3.53000000E+000, 1.17500000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.83664077E-003,-3.64482382E-003,-6.22437698E-002,
 3.53000000E+000, 1.14480000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.54489790E-003,-6.15851823E-003,-6.22437698E-002,
 3.53100000E+000, 1.19100000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.31780485E-003,-4.40056126E-003,-6.22437698E-002,
 3.53100000E+000, 1.07910000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.31580614E-004,-5.39441159E-003,-6.22437698E-002,
 3.53100000E+000, 1.05470000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.94029403E-003,-4.44705278E-003,-6.22437698E-002,
 3.53100000E+000, 1.03430000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.18226748E-003,-1.98244482E-003,-6.22437698E-002,
 3.53100000E+000, 9.19700000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.31030839E-003,-2.68179294E-003,-6.22437698E-002,
 3.53100000E+000, 1.07110000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.48903092E-003, 1.03550288E-003,-6.22437698E-002,
 3.53100000E+000, 1.12840000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-8.10649231E-004, 4.06643858E-003,-6.22437698E-002,
 3.53100000E+000, 1.06440000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.94378375E-003, 2.74763684E-003,-6.22437698E-002,
 3.53100000E+000, 1.13490000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.50101545E-003, 7.89152760E-005,-6.22437698E-002,
 3.53100000E+000, 1.10630000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.37847282E-004, 8.52630309E-004,-6.22437698E-002,
 3.53100000E+000, 1.13070000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.07691200E-003, 5.36426573E-003,-6.22437698E-002,
 3.53100000E+000, 1.13930000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.57429873E-003, 3.03054278E-003,-6.22437698E-002,
 3.53100000E+000, 1.20490000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.36376879E-003, 4.67130467E-003,-6.22437698E-002,
 3.53100000E+000, 1.06270000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.72087523E-003, 4.66103070E-003,-6.22437698E-002,
 3.53100000E+000, 1.18070000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.58550087E-003, 4.40608498E-003,-6.22437698E-002,
 3.53100000E+000, 1.04260000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 7.29619377E-003, 2.25220676E-004,-6.22437698E-002,
 3.53100000E+000, 1.14000000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.38963111E-003,-5.10491515E-004,-6.22437698E-002,
 3.53100000E+000, 1.12020000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.25292778E-003,-3.63476752E-003,-6.22437698E-002,
 3.53100000E+000, 1.06580000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 7.12877865E-004,-5.99685909E-003,-6.22437698E-002,
 3.53200000E+000, 1.07760000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-7.20479599E-004,-4.45406784E-003,-6.22437698E-002,
 3.53200000E+000, 1.02940000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.21457284E-003,-4.99285946E-003,-6.22437698E-002,
 3.53200000E+000, 1.08740000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.57187529E-004,-9.81836679E-004,-6.22437698E-002,
 3.53200000E+000, 1.01160000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.86317325E-003,-1.34968339E-003,-6.22437698E-002,
 3.53200000E+000, 1.02180000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.69827471E-003, 2.73609141E-004,-6.22437698E-002,
 3.53200000E+000, 1.11530000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.63357949E-004, 5.73291821E-003,-6.22437698E-002,
 3.53200000E+000, 1.09960000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.36657359E-003, 1.24498934E-003,-6.22437698E-002,
 3.53200000E+000, 1.09460000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.26521662E-003, 1.21342061E-003,-6.22437698E-002,
 3.53200000E+000, 1.09290000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.27864922E-003, 5.79596008E-004,-6.22437698E-002,
 3.53200000E+000, 1.13140000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.16144911E-004, 3.32596426E-003,-6.22437698E-002,
 3.53200000E+000, 1.14870000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.35390773E-003, 4.48886088E-003,-6.22437698E-002,
 3.53200000E+000, 1.10130000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.50527887E-003, 2.13861874E-003,-6.22437698E-002,
 3.53200000E+000, 1.11810000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.30353431E-003, 2.09892114E-003,-6.22437698E-002,
 3.53200000E+000, 1.08820000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.42635091E-003, 4.15009008E-003,-6.22437698E-002,
 3.53200000E+000, 1.19110000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.44860733E-003, 5.77947792E-003,-6.22437698E-002,
 3.53200000E+000, 1.24560000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.53743553E-003,-2.19603402E-003,-6.22437698E-002,
 3.53200000E+000, 1.10780000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.30199507E-003,-1.70940594E-003,-6.22437698E-002,
 3.53200000E+000, 1.17620000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.46163011E-003,-3.17944210E-003,-6.22437698E-002,
 3.53200000E+000, 1.13950000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.85716141E-003,-5.71208878E-003,-6.22437698E-002,
 3.53300000E+000, 1.00970000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.29460780E-003,-2.12730135E-003,-6.22437698E-002,
 3.53300000E+000, 1.07520000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-7.50798404E-004,-1.28797460E-003,-6.22437698E-002,
 3.53300000E+000, 9.43100000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.47933735E-003,-2.38832835E-003,-6.22437698E-002,
 3.53300000E+000, 1.08080000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.15642044E-004, 6.66853449E-003,-6.22437698E-002,
 3.53300000E+000, 9.78600000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.95164747E-003, 8.39949925E-004,-6.22437698E-002,
 3.53300000E+000, 1.11190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.79366751E-003, 2.16033972E-003,-6.22437698E-002,
 3.53300000E+000, 1.10650000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.24520343E-003, 3.55666918E-003,-6.22437698E-002,
 3.53300000E+000, 9.31800000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.15963066E-003, 3.72323390E-003,-6.22437698E-002,
 3.53300000E+000, 1.05330000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.83586284E-003, 3.00494154E-003,-6.22437698E-002,
 3.53300000E+000, 9.90400000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.95154580E-003, 4.79404552E-003,-6.22437698E-002,
 3.53300000E+000, 1.03290000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.29067788E-003, 2.55464109E-003,-6.22437698E-002,
 3.53300000E+000, 1.10690000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.09143734E-004, 1.01684455E-003,-6.22437698E-002,
 3.53300000E+000, 9.94900000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.01936612E-003, 5.25755240E-003,-6.22437698E-002,
 3.53300000E+000, 1.12920000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.61463603E-003, 1.29949351E-004,-6.22437698E-002,
 3.53300000E+000, 1.05440000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.47574488E-003, 1.29745141E-003,-6.22437698E-002,
 3.53300000E+000, 1.13190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.03380422E-003, 5.31207910E-004,-6.22437698E-002,
 3.53288413E+000, 1.10610000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.59822794E-003,-1.75030430E-003,-6.22437698E-002,
 3.53272840E+000, 1.09590000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.35902452E-004,-7.67538874E-004,-6.22437698E-002,
 3.53300000E+000, 1.08360000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.98880052E-004,-1.27575300E-003,-6.22437698E-002,
 3.53300000E+000, 1.02890000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.45303129E-004,-6.67214552E-003,-6.22437698E-002,
 3.53300000E+000, 1.23320000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.64795420E-003,-3.11440093E-003,-6.22437698E-002,
 3.53400000E+000, 9.47500000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.16283359E-004,-7.17201960E-003,-6.22437698E-002,
 3.53400000E+000, 1.16910000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.29331006E-003,-5.34398090E-003,-6.22437698E-002,
 3.53400000E+000, 1.10410000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.50195688E-004,-2.65187792E-003,-6.22437698E-002,
 3.53400000E+000, 1.02410000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-6.64817591E-003, 1.50450358E-004,-6.22437698E-002,
 3.53400000E+000, 1.08720000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.91761344E-003, 1.53044380E-003,-6.22437698E-002,
 3.53400000E+000, 1.04510000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.25775007E-003, 5.23829126E-003,-6.22437698E-002,
 3.53400000E+000, 1.10640000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.44103582E-003, 4.67754621E-003,-6.22437698E-002,
 3.53400000E+000, 1.10960000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.79606839E-004, 9.33097911E-004,-6.22437698E-002,
 3.53400000E+000, 1.11080000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.31818349E-003, 8.20575100E-004,-6.22437698E-002,
 3.53400000E+000, 1.10740000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.22234741E-003, 1.83817027E-003,-6.22437698E-002,
 3.53400000E+000, 1.14070000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.96872576E-003, 4.00604849E-003,-6.22437698E-002,
 3.53400000E+000, 1.11580000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.76531550E-003, 1.46703600E-003,-6.22437698E-002,
 3.53400000E+000, 1.10190000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.77227193E-003,-7.53455289E-004,-6.22437698E-002,
 3.53400000E+000, 1.10800000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.31487732E-003,-4.34840738E-003,-6.22437698E-002,
 3.53400000E+000, 1.12750000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.21336560E-003,-3.35091300E-003,-6.22437698E-002,
 3.53500000E+000, 1.10420000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.08807262E-003,-4.42983744E-003,-6.22437698E-002,
 3.53500000E+000, 1.01570000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.69556085E-003,-5.54755344E-003,-6.22437698E-002,
 3.53500000E+000, 1.07980000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.68610429E-003, 2.88591079E-003,-6.22437698E-002,
 3.53424674E+000, 1.08410000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.92060297E-003, 1.29528136E-003,-6.22437698E-002,
 3.53500000E+000, 1.14140000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.07861140E-003, 3.71027819E-003,-6.22437698E-002,
 3.53500000E+000, 1.10350000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-7.67007663E-004, 5.66083232E-003,-6.22437698E-002,
 3.53500000E+000, 1.11490000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.98293097E-003, 1.92850918E-003,-6.22437698E-002,
 3.53500000E+000, 1.09110000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.52982893E-003, 2.54325812E-003,-6.22437698E-002,
 3.53500000E+000, 1.13880000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.00147309E-004, 3.68733166E-003,-6.22437698E-002,
 3.53500000E+000, 1.10550000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.75210246E-004, 2.62475026E-003,-6.22437698E-002,
 3.53500000E+000, 1.12810000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.44468478E-003, 5.32300931E-003,-6.22437698E-002,
 3.53500000E+000, 1.12620000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.61668397E-003, 3.58632352E-004,-6.22437698E-002,
 3.53500000E+000, 1.11440000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.86492146E-003, 1.00043481E-004,-6.22437698E-002,
 3.53500000E+000, 1.12360000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.46882925E-003,-2.90449752E-004,-6.22437698E-002,
 3.53500000E+000, 1.07470000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.78891549E-004, 6.98052974E-003,-6.22437698E-002,
 3.53500000E+000, 1.21030000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.94168094E-003,-2.93523044E-003,-6.22437698E-002,
 3.53500000E+000, 1.03990000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 9.00028759E-004,-6.33702786E-003,-6.22437698E-002,
 3.53500000E+000, 1.05980000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.66138544E-004,-6.03186096E-003,-6.22437698E-002,
 3.53600000E+000, 1.08300000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.16086624E-004,-3.64680352E-003,-6.22437698E-002,
 3.53600000E+000, 1.11020000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.49500907E-003,-4.77039435E-004,-6.22437698E-002,
 3.53600000E+000, 1.06590000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.89130981E-003,-1.89014379E-004,-6.22437698E-002,
 3.53600000E+000, 1.06610000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.12820142E-003,-1.00806979E-003,-6.22437698E-002,
 3.53600000E+000, 1.06910000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.58953832E-003, 1.50924069E-003,-6.22437698E-002,
 3.53600000E+000, 1.07090000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.23274760E-003,-2.36120531E-004,-6.22437698E-002,
 3.53600000E+000, 1.12150000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.74264267E-003, 1.82621875E-003,-6.22437698E-002,
 3.53600000E+000, 1.10620000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.84570842E-005, 1.61164401E-003,-6.22437698E-002,
 3.53600000E+000, 1.09610000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.23833207E-004, 3.28534972E-004,-6.22437698E-002,
 3.53600000E+000, 1.10390000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.67621346E-004, 6.19419513E-003,-6.22437698E-002,
 3.53600000E+000, 1.08160000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.74433004E-003, 4.47452755E-003,-6.22437698E-002,
 3.53600000E+000, 1.13960000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.47921567E-003, 7.32306140E-004,-6.22437698E-002,
 3.53600000E+000, 1.08540000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.17614448E-003,-2.18226344E-003,-6.22437698E-002,
 3.53561398E+000, 1.11330000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.21549223E-003,-2.97099334E-003,-6.22437698E-002,
 3.53600000E+000, 1.08920000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.37908290E-004,-4.09852435E-003,-6.22437698E-002,
 3.53600000E+000, 1.12160000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.60800097E-003,-5.87642580E-003,-6.22437698E-002,
 3.53600000E+000, 9.19800000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.85285304E-003,-3.54164392E-003,-6.22437698E-002,
 3.53700000E+000, 1.12130000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.81530259E-003,-5.26263730E-003,-6.22437698E-002,
 3.53700000E+000, 1.08450000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.67106752E-003,-1.35268645E-003,-6.22437698E-002,
 3.53700000E+000, 1.07410000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-5.43182428E-005,-1.30977363E-003,-6.22437698E-002,
 3.53700000E+000, 1.06560000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.91662879E-003,-1.24562355E-003,-6.22437698E-002,
 3.53700000E+000, 9.78900000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.54368232E-003,-3.09235926E-003,-6.22437698E-002,
 3.53700000E+000, 8.70200000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.89346198E-003,-3.13795809E-003,-6.22437698E-002,
 3.53700000E+000, 1.16120000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.83837687E-003, 5.27472708E-003,-6.22437698E-002,
 3.53700000E+000, 1.12890000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.25039982E-004, 5.02210865E-003,-6.22437698E-002,
 3.53700000E+000, 9.85600000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.42014148E-003, 6.42694407E-003,-6.22437698E-002,
 3.53700000E+000, 1.06650000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.49385218E-003, 2.22491482E-003,-6.22437698E-002,
 3.53700000E+000, 1.12030000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.73306092E-003, 7.08531569E-004,-6.22437698E-002,
 3.53700000E+000, 1.12100000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.30807701E-003, 2.63982141E-003,-6.22437698E-002,
 3.53700000E+000, 1.12240000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.01787025E-003, 5.00936906E-003,-6.22437698E-002,
 3.53700000E+000, 1.09480000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.58037034E-003, 4.12966249E-003,-6.22437698E-002,
 3.53700000E+000, 1.11110000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.85537553E-003, 3.32889182E-003,-6.22437698E-002,
 3.53700000E+000, 1.19480000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.92836233E-003, 5.11536933E-003,-6.22437698E-002,
 3.53700000E+000, 1.17730000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.32885786E-003, 4.37960704E-003,-6.22437698E-002,
 3.53700000E+000, 1.11260000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.20927842E-003,-9.25306449E-004,-6.22437698E-002,
 3.53700000E+000, 1.10860000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.56799755E-003,-7.00845707E-004,-6.22437698E-002,
 3.53700000E+000, 1.07790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.90905135E-003,-2.28425792E-003,-6.22437698E-002,
 3.53700000E+000, 1.12260000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.92387104E-003,-2.65298466E-003,-6.22437698E-002,
 3.53700000E+000, 1.19180000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 5.15329945E-003,-3.74434375E-003,-6.22437698E-002,
 3.53700000E+000, 9.93800000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.67869689E-004,-7.03554005E-003,-6.22437698E-002,
 3.53800000E+000, 1.12770000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-3.29893255E-003,-5.74143845E-003,-6.22437698E-002,
 3.53800000E+000, 1.05880000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.03009576E-003,-1.51025203E-003,-6.22437698E-002,
 3.53800000E+000, 1.08320000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.56745159E-003, 1.35557324E-003,-6.22437698E-002,
 3.53800000E+000, 1.11990000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 3.63678861E-003, 2.96578009E-003,-6.22437698E-002,
 3.53800000E+000, 1.09070000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 6.29911319E-003, 7.84209219E-004,-6.22437698E-002,
 3.53800000E+000, 1.08060000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 4.29486030E-003,-2.06154964E-003,-6.22437698E-002,
 3.53800000E+000, 1.08020000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 7.07867315E-004,-9.90350930E-004,-6.22437698E-002,
 3.53800000E+000, 1.10880000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.00060305E-003,-3.15617998E-003,-6.22437698E-002,
 3.53800000E+000, 1.01040000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.12859978E-003,-5.74401452E-003,-6.22437698E-002,
 3.53800000E+000, 1.07690000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.68109383E-003,-5.12224001E-003,-6.22437698E-002,
 3.53900000E+000, 8.35300000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.94517431E-003,-5.30672530E-003,-6.22437698E-002,
 3.53900000E+000, 1.04700000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.75041667E-003,-4.40522841E-003,-6.22437698E-002,
 3.53900000E+000, 1.05670000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-9.72156531E-004,-1.44083478E-003,-6.22437698E-002,
 3.53900000E+000, 1.05370000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.08257009E-003,-1.38873502E-003,-6.22437698E-002,
 3.53900000E+000, 9.79500000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.77585216E-003,-2.85549398E-003,-6.22437698E-002,
 3.53900000E+000, 1.20630000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.46989245E-003, 4.24421368E-003,-6.22437698E-002,
 3.53900000E+000, 1.14790000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-4.58464074E-003, 4.09892875E-003,-6.22437698E-002,
 3.53900000E+000, 9.35500000E+003, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-2.70655105E-003, 5.59246681E-003,-6.22437698E-002,
 3.53900000E+000, 1.05570000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-1.89310215E-003, 1.24413212E-003,-6.22437698E-002,
 3.53900000E+000, 1.10300000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 2.58293783E-003,-4.77799342E-004,-6.22437698E-002,
 3.53900000E+000, 1.12340000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001, 1.16828136E-004, 4.14081478E-003,-6.22437698E-002,
 3.53900000E+000, 1.12170000E+004, 1.00000000E+000,-4.00000000E+000, 1.10000000E+001,-7.59314631E-005, 3.00949055E-003,-6.22437698E-002,
